SKU_ID,Lag_Period,Model,Date,Actual,Forecast,Error,Abs_Error
9,6,LightGBM,2024-01-31,966.8872371,924.7268036241455,42.16043347585446,42.16043347585446
9,6,LightGBM,2024-02-29,979.225859,875.6227798548093,103.60307914519069,103.60307914519069
9,6,LightGBM,2024-03-31,1166.2357165,834.4197614716949,331.8159550283052,331.8159550283052
9,6,LightGBM,2024-04-30,875.3614095,789.0407721957833,86.32063730421669,86.32063730421669
9,6,LightGBM,2024-05-31,763.3987228999999,709.5082908183523,53.890432081647646,53.890432081647646
10,6,LightGBM,2023-12-31,165.57383852,103.57573635316196,61.99810216683805,61.99810216683805
10,6,LightGBM,2024-01-31,29.44887271,101.08938209435686,-71.64050938435686,71.64050938435686
10,6,LightGBM,2024-02-29,5.453175017,98.15157653138668,-92.69840151438667,92.69840151438667
10,6,LightGBM,2024-03-31,13.3629899,108.29608107610696,-94.93309117610696,94.93309117610696
10,6,LightGBM,2024-04-30,15.935133616,135.8214699445362,-119.8863363285362,119.8863363285362
10,6,LightGBM,2024-05-31,100.46723784,124.70317902509983,-24.235941185099833,24.235941185099833
1,12,LightGBM,2023-07-31,843.4973645,709.4498454716448,134.04751902835517,134.04751902835517
1,12,LightGBM,2023-08-31,751.9935418,725.1355339285325,26.85800787146752,26.85800787146752
1,12,LightGBM,2023-09-30,819.8872408,749.8407308496851,70.04650995031488,70.04650995031488
1,12,LightGBM,2023-10-31,1005.9880907,743.3188526430763,262.66923805692375,262.66923805692375
1,12,LightGBM,2023-11-30,731.2340999,743.3188526430763,-12.084752743076251,12.084752743076251
1,12,LightGBM,2023-12-31,852.1713341,658.7769551922707,193.39437890772922,193.39437890772922
1,12,LightGBM,2024-01-31,721.7800454000001,739.5995453972313,-17.81949999723122,17.81949999723122
1,12,LightGBM,2024-02-29,805.6296277,739.5995453972313,66.03008230276873,66.03008230276873
1,12,LightGBM,2024-03-31,1068.084289,779.5659782921579,288.51831070784203,288.51831070784203
1,12,LightGBM,2024-04-30,819.7981714,745.1282773857849,74.66989401421506,74.66989401421506
1,12,LightGBM,2024-05-31,785.1561058,745.1282773857849,40.02782841421504,40.02782841421504
1,12,LightGBM,2024-06-30,920.0695912,629.0482264135798,291.02136478642024,291.02136478642024
2,12,LightGBM,2023-07-31,989.9108613999999,709.0134376577251,280.8974237422748,280.8974237422748
2,12,LightGBM,2023-08-31,708.4571063000001,709.0134376577251,-0.556331357725071,0.556331357725071
2,12,LightGBM,2023-09-30,677.4273785,701.2210880496629,-23.79370954966282,23.79370954966282
