SKU_ID,Lag_Period,Model,Date,Actual,Forecast,CI_Lower,CI_Upper,Error,Abs_Error
2,12,ARIMA,2024-01-31,716.257886,788.3316789477584,624.6564681544587,952.0068897410581,-72.07379294775842,72.07379294775842
2,12,ARIMA,2024-02-29,813.968407,781.1778012291369,613.927425388446,948.4281770698278,32.79060577086307,32.79060577086307
2,12,ARIMA,2024-03-31,971.7714255,784.4128816463053,613.5806263371844,955.2451369554262,187.35854385369464,187.35854385369464
2,12,ARIMA,2024-04-30,763.6624749,798.6204426418914,621.2187865047983,976.0220987789844,-34.957967741891366,34.957967741891366
2,12,ARIMA,2024-05-31,817.3517658999999,798.9763873795869,617.4574635234728,980.4953112357009,18.37537852041305,18.37537852041305
2,12,ARIMA,2024-06-30,924.7738896,802.5719964879892,617.2547392141926,987.8892537617858,122.2018931120108,122.2018931120108
3,12,ARIMA,2023-07-31,811.0266978999999,785.8066283642587,678.943619208688,892.6696375198294,25.22006953574123,25.22006953574123
3,12,ARIMA,2023-08-31,774.8945021,783.2783661470233,667.3839676768333,899.1727646172134,-8.383864047023394,8.383864047023394
3,12,ARIMA,2023-09-30,832.056039,876.954789842729,754.6040495527321,999.305530132726,-44.89875084272899,44.89875084272899
3,12,ARIMA,2023-10-31,1151.4042728,1129.2654258712669,992.4916436951047,1266.0392080474292,22.138846928733074,22.138846928733074
3,12,ARIMA,2023-11-30,956.50535,974.4135127516937,837.3300213632806,1111.4970041401068,-17.90816275169368,17.90816275169368
3,12,ARIMA,2023-12-31,1151.7833992,950.5181959691819,810.5946194348522,1090.4417725035114,201.2652032308182,201.2652032308182
3,12,ARIMA,2024-01-31,845.1081423,1043.3970667839192,894.1291276077798,1192.6650059600586,-198.28892448391912,198.28892448391912
3,12,ARIMA,2024-02-29,750.5984798,742.1311503639972,592.858247498275,891.4040532297195,8.467329436002728,8.467329436002728
3,12,ARIMA,2024-03-31,823.5144856000001,677.1559963068637,525.2632761904985,829.0487164232289,146.35848929313636,146.35848929313636
3,12,ARIMA,2024-04-30,603.3620255000001,703.0797177589361,545.3374640852396,860.8219714326326,-99.71769225893604,99.71769225893604
3,12,ARIMA,2024-05-31,605.121396,639.0502910448645,480.9292212574104,797.1713608323186,-33.928895044864475,33.928895044864475
3,12,ARIMA,2024-06-30,809.0369699,657.9846932469561,497.588969838545,818.3804166553673,151.05227665304392,151.05227665304392
